triangle_id,point_ids,center_kBT,center_J_A,circumradius_norm,topology_labels,contains_z2_change,bulk_gap_min,pfaffian_margin_min
477,2075;7088;6689,0.23722222222222222,0.8612500000000001,0.6942175552756578,topological,False,0.005781874493675008,0.044734598195577846
265,6946;2075;6689,0.231,0.8656666666666668,0.6616753342589903,topological,False,0.00244463988550203,0.05103552411630588
990,6730;5935;1719,0.04122222222222217,1.4398333333333335,0.6419244827718001,topological,False,0.02310901997843619,0.3406433107217349
86,3908;6946;6689,0.14388888888888887,1.0865000000000002,0.6349759133756685,topological,False,0.00244463988550203,0.05834137143733015
85,6946;3908;2694,0.14544444444444443,1.07325,0.6117259276419728,topological,False,0.00244463988550203,0.05834137143733015
247,2871;6946;2694,0.147,1.06,0.589046095553888,topological,False,0.00244463988550203,0.05834137143733015
2363,2871;4636;6946,0.22633333333333336,0.8502083333333333,0.5758662736792258,topological,False,0.00244463988550203,0.05834137143733015
2362,4636;2871;2423,0.14466666666666664,1.0489583333333334,0.5665431285853385,topological,False,0.0025586979547054132,0.06532893925439218
2359,3320;4636;2423,0.1462222222222222,1.0357083333333335,0.5440715499267922,topological,False,0.0025586979547054132,0.06532893925439218
2360,4636;3320;2631,0.14777777777777776,1.0224583333333335,0.5222079711762646,topological,False,0.0025586979547054132,0.06532893925439218
2361,550;4636;2631,0.22011111111111106,0.8347500000000002,0.5069289218931089,topological,False,0.0025586979547054132,0.06532893925439218
41,797;870;955,0.0015555555555555333,0.178875,0.4663819087303084,trivial,False,0.2953132031121607,0.30460348505298684
887,6812;550;2631,0.2107777777777778,0.8391666666666667,0.46582346693452636,topological,False,0.002025367209052305,0.07270458769620924
14,2640;6812;2631,0.14077777777777778,1.0047916666666667,0.4519413191263739,topological,False,0.002025367209052305,0.08217687596948625
